1 Ceres,2007,09,05,U,19.46,-9.99,0.07,-9.99,4.6,0.36,3.5,-9.99,CASLEO   2.1,2014,Gil-Hutton
1 Ceres,2007,09,05,B,19.46,-9.99,0.04,-9.99,6.5,0.12,14.3,-9.99,CASLEO   2.1,2014,Gil-Hutton
1 Ceres,2007,09,05,V,19.46,-9.99,0.18,-9.99,9.9,0.24,24.1,-9.99,CASLEO   2.1,2014,Gil-Hutton
1 Ceres,2007,09,05,R,19.46,-9.99,0.16,-9.99,9.7,0.26,17.9,-9.99,CASLEO   2.1,2014,Gil-Hutton
1 Ceres,2007,09,05,I,19.46,-9.99,0.15,-9.99,13.5,0.21,11.9,-9.99,CASLEO   2.1,2014,Gil-Hutton
1 Ceres,2007,11,03,V,4.3,1.40,0.10,124.8,2.1,-1.40,-9.99,122.9,CASLEO,2012,Gil-Hutton
1 Ceres,2007,11,03,V,4.3,1.38,0.06,126.5,1.3,-1.36,-9.99,122.9,CASLEO,2012,Gil-Hutton
1 Ceres,2007,11,11,V,3.2,1.19,0.07,167.7,1.0,-1.19,-9.99,174.1,CASLEO,2012,Gil-Hutton
1 Ceres,2007,11,13,V,3.5,1.20,0.09,178.2,1.5,-1.12,-9.99,8.5,CASLEO,2012,Gil-Hutton
2 Pallas,1958,12,07.52,V,23.06,1.31,-9.99,-9.99,-9.99,1.31,-2.0,-9.99,McDonald 0.9,1974,Zellner
2 Pallas,1959,02,04.46,V,23.41,1.14,-9.99,-9.99,-9.99,1.14,1.0,-9.99,McDonald 0.9,1974,Zellner
2 Pallas,1959,02,17.51,V,20.94,0.48,-9.99,-9.99,-9.99,0.48,1.0,-9.99,McDonald 0.9,1974,Zellner
2 Pallas,1959,04,17.35,I,11.43,1.28,-9.99,-9.99,-9.99,-1.28,90.0,-9.99,McDonald 2.1,1974,Zellner
2 Pallas,1959,04,17.35,V,11.43,1.30,-9.99,-9.99,-9.99,-1.29,86.0,-9.99,McDonald 2.1,1974,Zellner
2 Pallas,1959,04,17.35,U,11.43,0.82,-9.99,-9.99,-9.99,-0.82,89.0,-9.99,McDonald 2.1,1974,Zellner
2 Pallas,1959,04,19.28,U,11.82,0.58,-9.99,-9.99,-9.99,-0.54,100.0,-9.99,McDonald 2.1,1974,Zellner
2 Pallas,1959,08,01.19,V,20.43,0.57,-9.99,-9.99,-9.99,0.40,23.0,-9.99,McDonald 2.1,1974,Zellner
2 Pallas,1959,08,03.71,V,20.24,0.57,-9.99,-9.99,-9.99,-0.57,-2.0,-9.99,McDonald 2.1,1974,Zellner
2 Pallas,1966,10,19.23,I,9.48,1.23,-9.99,-9.99,-9.99,-1.23,88.9,-9.99,Catalina,1974,Zellner
2 Pallas,1966,10,19.28,R2,9.50,0.88,-9.99,-9.99,-9.99,-0.88,89.8,-9.99,Catalina,1974,Zellner
2 Pallas,1966,10,19.36,G,9.52,1.35,-9.99,-9.99,-9.99,-1.31,96.6,-9.99,Catalina,1974,Zellner
2 Pallas,1966,10,19.31,B,9.51,1.36,-9.99,-9.99,-9.99,-1.35,93.8,-9.99,Catalina,1974,Zellner
2 Pallas,1966,10,19.39,U,9.53,0.66,-9.99,-9.99,-9.99,-0.62,79.6,-9.99,Catalina,1974,Zellner
2 Pallas,1966,11,15.21,B,17.14,0.35,-9.99,-9.99,-9.99,-0.30,104.0,-9.99,Catalina,1974,Zellner
2 Pallas,1966,12,13.10,I,21.45,0.66,-9.99,-9.99,-9.99,0.63,8.0,-9.99,Catalina,1974,Zellner
2 Pallas,1966,12,13.13,O,21.46,0.48,-9.99,-9.99,-9.99,0.42,-14.0,-9.99,Catalina,1974,Zellner
2 Pallas,1966,12,13.14,R2,21.46,0.42,-9.99,-9.99,-9.99,0.42,-4.0,-9.99,Catalina,1974,Zellner
